NAME_1,NAME_2,NAME_3,loss_2008,treecover2000,percentloss
Kayah,Loikaw,Phruhso,4213,1775508,0.002372842
Shan,Taunggye,Pekhon,4865,1490498,0.00326401
Bago,Taungoo,Thoungoo,5352,1777331,0.003011257
Bago,Taungoo,Yedashe,10237,2479131,0.004129269
Mandalay,Yamethin,Pyinmana,5605,1787922,0.003134924
Mandalay,Yamethin,Lewe,15353,1354456,0.011335178
Magway,Thayetmyo,Myayde (Aunglan),975,732273,0.001331471
Bago,Pyay,Paukkaung,2215,992210,0.00223239
Bago,Pyay,Thegon,493,207321,0.002377955
Bago,Thayarwady,Nattalin,1093,810129,0.001349168
Bago,Thayarwady,Okpo,440,695350,0.000632775
Bago,Thayarwady,Gyobingauk,465,413210,0.001125336
Bago,Pyay,Paungde,0,4309,0
Bago,Pyay,Prome,13,16598,0.000783227
Bago,Thayarwady,Zigon,1,10018,9.98203E-05
Magway,Magwe Minbu,Taungdwingyi,4967,311124,0.015964696
Magway,Magwe Minbu,Myothit,2672,154590,0.01728443
Naypyitaw,Naypyitaw,Pyinmana,975,2581,0.377760558
Mandalay,Yamethin,Tatkon,6982,1412850,0.004941784
Shan,Taunggye,Pinlaung,4478,2745409,0.001631087
Mandalay,Yamethin,Yamethin,648,938041,0.000690801
Magway,Magwe Minbu,Natmauk,8,2017,0.003966287
Mandalay,Meiktila,Pyawbwe,193,530877,0.000363549
Mandalay,Meiktila,Thazi,1380,774816,0.001781068
Shan,Taunggye,Ye-Ngan,2607,3292535,0.000791791
Mandalay,Meiktila,Wudwin,579,68050,0.00850845
Mandalay,Meiktila,Meiktila,8,268,0.029850746
Mandalay,Myingyan,Mahlaing,0,2501,0
Mandalay,Myingyan,Taungtha,3,1322,0.002269289
Mandalay,Myingyan,Myingyan,13,766,0.016971279
Mandalay,Myingyan,Natogyi,2,1521,0.001314924
Sagaing,Sagaing,Ngazun,1,727,0.001375516
Sagaing,Sagaing,Myaung,6,257,0.023346304
Sagaing,Monywa,Chaung-U,0,1076,0
Sagaing,Sagaing,Myinmu,0,79,0
Sagaing,Monywa,Ayadaw,12,384,0.03125
Sagaing,Shwebo,Tabayin,686,18864,0.036365564
Sagaing,Shwebo,Wetlet,14,1306,0.010719755
Sagaing,Shwebo,Shwebo,11,2448,0.004493464
Sagaing,Sagaing,Sagaing,3,2838,0.001057082
Mandalay,Kyaukse,Tada-U,0,1418,0
Mandalay,Kyaukse,Singaing,10,35339,0.000282973
Mandalay,Mandalay,Amarapura,8,1298,0.006163328
Mandalay,Mandalay,Mandalay,0,759,0
Mandalay,Pyin-Oo-Lwin,Madaya,438,517533,0.000846323
Mandalay,Pyin-Oo-Lwin,Singu,1157,1059228,0.001092305
Mandalay,Mandalay,Patheingyi,297,469015,0.000633242
Shan,Kyaukme,Nawnghkio,7793,2475471,0.003148088
Mandalay,Mandalay,Maymyo,2872,919092,0.003124823
Mandalay,Kyaukse,Kyaukse,538,1366996,0.000393564
Mandalay,Kyaukse,Myitha,55,115120,0.000477762
Shan,Taunggye,Lawksawk,12531,4144348,0.003023636
Shan,Taunggye,Pindaya,35,71922,0.000486638
Shan,Taunggye,Kalaw,448,585632,0.000764986
Shan,Taunggye,Taunggyi,378,406002,0.00093103
Shan,Loilen,Mong Kung,13151,6101647,0.00215532
Shan,Kyaukme,Kyaukme,7727,4615178,0.001674258
Shan,Kyaukme,Hsipaw,28582,4373379,0.00653545
Shan,Loilen,Lai-Hka,3375,2042627,0.001652284
Shan,Loilen,Loi Lem,1867,897848,0.002079417
Shan,Loilen,Namsang,6415,2705811,0.002370823
Shan,Taunggye,Ho-Pong,325,634928,0.000511869
Shan,Loilen,Mong Nai,6298,4093616,0.001538493
Shan,Loilen,Mawkmai,3674,2628229,0.001397899
Shan,Loilen,Langkho,2569,2378539,0.001080075
Shan,Taunggye,Hsi Hseng,1007,710602,0.001417108
Shan,Taunggye,Yawunghwe,313,568544,0.000550529
Shan,Loilen,Mong Pan,3156,6854533,0.000460425
Shan,Mongsat,Mong Tung,12288,6347206,0.00193597
Shan,Mongsat,Mong Hsat,5854,6353579,0.00092137
Shan,Mongsat,Mong Ping,13563,8145835,0.001665023
Shan,Loilen,Ke-Hsi,6172,2571263,0.002400377
Shan,Loilen,Kunhing,8544,3172299,0.002693315
Shan,Loilen,Mong Hsu,5471,1996640,0.002740103
Shan,Lasho,Mong Yai,10020,2277063,0.004400405
Shan,Lasho,Tangyan,16134,4429685,0.003642245
Shan,Lasho,Pang-Yang,25487,5663100,0.004500539
Shan,Lasho,Man Hpang,7823,1782909,0.004387773
Shan,Lasho,Nampan,8581,1788168,0.004798766
Shan,Kengtung,Mong Yang,13488,2588352,0.005211038
Shan,Kengtung,Mongkhak,9869,2929887,0.003368389
Shan,Kengtung,Keng Tung,22562,5831836,0.003868764
Shan,Mongphat,Mong Hpayak,1811,2657113,0.000681567
Shan,Tarchilaik,Tachilek,8311,3984122,0.00208603
Shan,Mongphat,Mong Yawng,43787,5853840,0.007480047
Kayin,Myawady,Myawadi,28609,3497212,0.008180516
Kayin,Hpa-an,Kawkareik,1989,1317362,0.001509836
Kayin,Hpa-an,Kya-In Seikkyi,26398,9289338,0.002841753
Tanintharyi,Dawei,Tavoy,8205,8466131,0.000969156
Tanintharyi,Mergui,Tenasserim,26812,14972035,0.001790805
Tanintharyi,Dawei,Thayetchaung,7251,2491164,0.002910688
Tanintharyi,Mergui,Palaw,13309,2491285,0.005342223
Tanintharyi,Dawei,Launglon,2970,690083,0.00430383
Tanintharyi,Dawei,Yebyu,26518,4667205,0.005681773
Mon,Mawlamyine,Ye,17661,2863754,0.00616708
Mon,Mawlamyine,Thanbyuzayat,7609,743340,0.010236231
Ayeyarwady,Pharpon,Pyapon,42,19392,0.002165842
Ayeyarwady,Pharpon,Bogale,99,239126,0.000414008
Tanintharyi,Mergui,Mergui,30426,5595532,0.005437553
Tanintharyi,Kawthoung,Bokpyin,30216,7611073,0.003970005
Kachin,Putao,Nogmung,3701,7756426,0.000477153
Kachin,Putao,Khawbude,3045,7109674,0.00042829
Kachin,Putao,Machanbaw,1900,3996522,0.000475413
Kachin,Myitkyina,Hsawlaw,4959,4348848,0.001140302
Kachin,Myitkyina,Chipwi,7354,4093071,0.001796695
Kachin,Putao,Sumpranbum,8883,9405444,0.000944453
Kachin,Myitkyina,Njangyang,7676,6553019,0.001171368
Kachin,Myitkyina,Waingmaw,25575,5889827,0.004342233
Shan,Lasho,Pangwaum,5071,1237355,0.004098258
Shan,Lasho,Mong Mao,12181,2145238,0.005678158
Shan,Kunlong,Kunlong,569,526927,0.001079846
Shan,Lauking,Kong-Kyan,836,862135,0.000969686
Shan,Muse,Kutkai,10443,4135283,0.002525341
Shan,Kunlong,Ho-Pang,4959,1408480,0.003520817
Shan,Lasho,Hsenwi,7926,2017367,0.003928884
Shan,Lasho,Lashio,18500,4333525,0.004269042
Shan,Muse,Mu-Se,5678,1932545,0.002938095
Shan,Muse,Namhkan,7201,1990221,0.003618191
Kachin,Myitkyina,Myitkyina,20087,7837796,0.002562838
Kachin,Bhamo,Momauk,13958,3029632,0.00460716
Kachin,Myitkyina,Mogaung,2849,2400590,0.001186792
Kachin,Myitkyina,Kamaing,66811,8254148,0.008094233
Kachin,Myitkyina,Mohnyin,7272,7991544,0.000909962
Kachin,Bhamo,Shwegu,3632,3620744,0.001003109
Kachin,Bhamo,Bhamo,1146,2625746,0.000436447
Sagaing,Katha,Katha,22197,2009361,0.011046795
Shan,Kyaukme,Mabein,14141,5886379,0.002402326
Kachin,Bhamo,Mansi,6401,3763269,0.001700915
Shan,Kyaukme,Mong Mit,10993,3552712,0.003094256
Shan,Kyaukme,Namtu,17571,5250164,0.003346753
Shan,Kyaukme,Namhsan,1746,1216058,0.001435787
Mandalay,Pyin-Oo-Lwin,Mogok,1231,1428007,0.000862041
Sagaing,Katha,Tigyaing,7807,1927501,0.004050322
Sagaing,Katha,Indaw,8442,1581718,0.005337235
Sagaing,Katha,Kawlin,7290,1333939,0.005465018
Sagaing,Katha,Wuntho,3284,951653,0.003450838
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,6454,2255202,0.002861828
Sagaing,Shwebo,Kanbalu,12003,1267477,0.009469994
Sagaing,Shwebo,Tantabin,43,38373,0.00112058
Sagaing,Shwebo,Khin-U,66,15988,0.004128096
Sagaing,Shwebo,Kyunhla,5138,2033078,0.002527203
Sagaing,Shwebo,Taze,3860,601324,0.006419168
Sagaing,Shwebo,Ye-U,5260,469719,0.011198184
Sagaing,Katha,Pinlebu,13733,3995772,0.003436883
Sagaing,Mawleik,Phaungbyin,6760,4061903,0.001664245
Sagaing,Katha,Banmauk,8639,4469873,0.001932717
Sagaing,Hkamti,Homalin,31106,13876705,0.002241598
Sagaing,Hkamti,Khamti,24760,11956278,0.002070879
Sagaing,Hkamti,Lashe,6612,3399951,0.001944734
Sagaing,Hkamti,Lahe,32743,5607799,0.005838833
Sagaing,Hkamti,Nanyun,17349,9464441,0.001833072
Kachin,Myitkyina,Tanai,29008,17326417,0.001674207
Kachin,Putao,Putao,5199,6765107,0.000768502
Sagaing,Tamu,Tamu,11194,1883723,0.005942487
Sagaing,Mawleik,Mawlaik,5661,5103451,0.001109249
Sagaing,Kalemyo,Kalewa,3931,2672961,0.001470654
Chin,Palam,Falam,3619,2151216,0.001682304
Chin,Palam,Tiddim,21175,3233127,0.006549387
Chin,Palam,Tonzang,18364,4638234,0.003959266
