NAME_1,NAME_2,NAME_3,loss_2006,treecover2000,percentloss
Kayah,Bawlake,Pasawng,3833,4227571,0.000906667
Kayah,Bawlake,Bawlakhe,10024,2291745,0.00437396
Kayah,Loikaw,Hsataw,2934,2785146,0.001053446
Kayah,Loikaw,Loi-Kaw,3513,753318,0.004663369
Kayah,Loikaw,Dimawhso,3897,628872,0.00619681
Kayah,Loikaw,Phruhso,6143,1775508,0.003459855
Shan,Taunggye,Pekhon,7978,1490498,0.005352573
Bago,Taungoo,Thoungoo,4989,1777331,0.002807018
Bago,Taungoo,Yedashe,6303,2479131,0.002542423
Mandalay,Yamethin,Pyinmana,5639,1787922,0.003153941
Mandalay,Yamethin,Lewe,4474,1354456,0.003303171
Magway,Thayetmyo,Myayde (Aunglan),375,732273,0.000512104
Bago,Pyay,Paukkaung,802,992210,0.000808297
Bago,Pyay,Thegon,267,207321,0.001287858
Bago,Thayarwady,Nattalin,953,810129,0.001176356
Bago,Thayarwady,Okpo,1110,695350,0.001596318
Bago,Thayarwady,Gyobingauk,576,413210,0.001393964
Bago,Pyay,Paungde,6,4309,0.001392434
Bago,Pyay,Prome,30,16598,0.001807447
Bago,Thayarwady,Zigon,0,10018,0
Magway,Magwe Minbu,Taungdwingyi,1356,311124,0.004358391
Magway,Magwe Minbu,Myothit,1092,154590,0.007063846
Naypyitaw,Naypyitaw,Pyinmana,737,2581,0.285548237
Mandalay,Yamethin,Tatkon,1368,1412850,0.000968256
Shan,Taunggye,Pinlaung,5073,2745409,0.001847812
Mandalay,Yamethin,Yamethin,267,938041,0.000284636
Magway,Magwe Minbu,Natmauk,3,2017,0.001487357
Mandalay,Meiktila,Pyawbwe,54,530877,0.000101718
Mandalay,Meiktila,Thazi,579,774816,0.000747274
Shan,Taunggye,Ye-Ngan,1314,3292535,0.000399085
Mandalay,Meiktila,Wudwin,23,68050,0.000337987
Mandalay,Meiktila,Meiktila,0,268,0
Mandalay,Myingyan,Mahlaing,0,2501,0
Mandalay,Myingyan,Taungtha,0,1322,0
Mandalay,Myingyan,Myingyan,1,766,0.001305483
Mandalay,Myingyan,Natogyi,5,1521,0.003287311
Sagaing,Sagaing,Ngazun,0,727,0
Sagaing,Sagaing,Myaung,0,257,0
Sagaing,Monywa,Chaung-U,7,1076,0.006505576
Sagaing,Sagaing,Myinmu,0,79,0
Sagaing,Monywa,Ayadaw,3,384,0.0078125
Sagaing,Shwebo,Tabayin,331,18864,0.01754665
Sagaing,Shwebo,Wetlet,3,1306,0.00229709
Sagaing,Shwebo,Shwebo,4,2448,0.001633987
Sagaing,Sagaing,Sagaing,0,2838,0
Mandalay,Kyaukse,Tada-U,0,1418,0
Mandalay,Kyaukse,Singaing,21,35339,0.000594244
Mandalay,Mandalay,Amarapura,7,1298,0.005392912
Mandalay,Mandalay,Mandalay,1,759,0.001317523
Mandalay,Pyin-Oo-Lwin,Madaya,290,517533,0.000560351
Mandalay,Pyin-Oo-Lwin,Singu,1846,1059228,0.001742779
Mandalay,Mandalay,Patheingyi,149,469015,0.000317687
Shan,Kyaukme,Nawnghkio,6435,2475471,0.002599505
Mandalay,Mandalay,Maymyo,1290,919092,0.001403559
Mandalay,Kyaukse,Kyaukse,392,1366996,0.00028676
Mandalay,Kyaukse,Myitha,95,115120,0.000825226
Shan,Taunggye,Lawksawk,14286,4144348,0.003447104
Shan,Taunggye,Pindaya,30,71922,0.000417119
Shan,Taunggye,Kalaw,633,585632,0.001080884
Shan,Taunggye,Taunggyi,996,406002,0.00245319
Shan,Loilen,Mong Kung,23080,6101647,0.003782585
Shan,Kyaukme,Kyaukme,12774,4615178,0.002767824
Shan,Kyaukme,Hsipaw,46481,4373379,0.010628166
Shan,Loilen,Lai-Hka,4704,2042627,0.002302917
Shan,Loilen,Loi Lem,2043,897848,0.002275441
Shan,Loilen,Namsang,15995,2705811,0.005911352
Shan,Taunggye,Ho-Pong,971,634928,0.001529307
Shan,Loilen,Mong Nai,11911,4093616,0.002909652
Shan,Loilen,Mawkmai,4928,2628229,0.001875027
Shan,Loilen,Langkho,3575,2378539,0.001503023
Shan,Taunggye,Hsi Hseng,2900,710602,0.004081047
Shan,Taunggye,Yawunghwe,747,568544,0.001313882
Shan,Loilen,Mong Pan,5220,6854533,0.00076154
Shan,Mongsat,Mong Tung,23124,6347206,0.003643178
Shan,Mongsat,Mong Hsat,18005,6353579,0.002833836
Shan,Mongsat,Mong Ping,13672,8145835,0.001678404
Shan,Loilen,Ke-Hsi,12038,2571263,0.004681746
Shan,Loilen,Kunhing,10460,3172299,0.003297293
Shan,Loilen,Mong Hsu,11715,1996640,0.005867357
Shan,Lasho,Mong Yai,13464,2277063,0.00591288
Shan,Lasho,Tangyan,18894,4429685,0.004265315
Shan,Lasho,Pang-Yang,25186,5663100,0.004447387
Shan,Lasho,Man Hpang,14316,1782909,0.008029574
Shan,Lasho,Nampan,13048,1788168,0.007296854
Shan,Kengtung,Mong Yang,19428,2588352,0.007505934
Shan,Kengtung,Mongkhak,10538,2929887,0.003596726
Shan,Kengtung,Keng Tung,29083,5831836,0.004986937
Shan,Mongphat,Mong Hpayak,2890,2657113,0.001087647
Shan,Tarchilaik,Tachilek,12104,3984122,0.00303806
Shan,Mongphat,Mong Yawng,27674,5853840,0.004727495
Kayin,Myawady,Myawadi,49518,3497212,0.014159279
Kayin,Hpa-an,Kawkareik,2630,1317362,0.001996414
Kayin,Hpa-an,Kya-In Seikkyi,45716,9289338,0.004921341
Tanintharyi,Dawei,Tavoy,8776,8466131,0.001036601
Tanintharyi,Mergui,Tenasserim,40756,14972035,0.002722142
Tanintharyi,Dawei,Thayetchaung,6649,2491164,0.002669033
Tanintharyi,Mergui,Palaw,29760,2491285,0.011945643
Tanintharyi,Dawei,Launglon,2396,690083,0.003472046
Tanintharyi,Dawei,Yebyu,19749,4667205,0.00423144
Mon,Mawlamyine,Ye,12331,2863754,0.004305887
Mon,Mawlamyine,Thanbyuzayat,27911,743340,0.037548094
Ayeyarwady,Pharpon,Pyapon,14,19392,0.000721947
Ayeyarwady,Pharpon,Bogale,25,239126,0.000104547
Tanintharyi,Mergui,Mergui,32962,5595532,0.005890771
Tanintharyi,Kawthoung,Bokpyin,54404,7611073,0.007148007
Kachin,Putao,Nogmung,2757,7756426,0.000355447
Kachin,Putao,Khawbude,5111,7109674,0.00071888
Kachin,Putao,Machanbaw,2255,3996522,0.000564241
Kachin,Myitkyina,Hsawlaw,12508,4348848,0.002876164
Kachin,Myitkyina,Chipwi,14180,4093071,0.003464391
Kachin,Putao,Sumpranbum,13826,9405444,0.00147
Kachin,Myitkyina,Njangyang,14882,6553019,0.002271014
Kachin,Myitkyina,Waingmaw,23255,5889827,0.003948333
Shan,Lasho,Pangwaum,9445,1237355,0.007633218
Shan,Lasho,Mong Mao,11594,2145238,0.005404529
Shan,Kunlong,Kunlong,1491,526927,0.002829614
Shan,Lauking,Kong-Kyan,1896,862135,0.002199192
Shan,Muse,Kutkai,22134,4135283,0.005352475
Shan,Kunlong,Ho-Pang,7993,1408480,0.005674912
Shan,Lasho,Hsenwi,12862,2017367,0.006375637
Shan,Lasho,Lashio,33814,4333525,0.007802886
Shan,Muse,Mu-Se,10887,1932545,0.005633504
Shan,Muse,Namhkan,10596,1990221,0.005324032
Kachin,Myitkyina,Myitkyina,19038,7837796,0.002428999
Kachin,Bhamo,Momauk,15872,3029632,0.00523892
Kachin,Myitkyina,Mogaung,5115,2400590,0.002130726
Kachin,Myitkyina,Kamaing,15427,8254148,0.001869
Kachin,Myitkyina,Mohnyin,5352,7991544,0.000669708
Kachin,Bhamo,Shwegu,11068,3620744,0.00305683
Kachin,Bhamo,Bhamo,4305,2625746,0.001639534
Sagaing,Katha,Katha,26511,2009361,0.013193747
Shan,Kyaukme,Mabein,11101,5886379,0.001885879
Kachin,Bhamo,Mansi,12895,3763269,0.003426542
Shan,Kyaukme,Mong Mit,7695,3552712,0.002165951
Shan,Kyaukme,Namtu,37317,5250164,0.007107778
Shan,Kyaukme,Namhsan,3505,1216058,0.002882264
Mandalay,Pyin-Oo-Lwin,Mogok,1930,1428007,0.001351534
Sagaing,Katha,Tigyaing,10052,1927501,0.005215043
Sagaing,Katha,Indaw,4076,1581718,0.002576945
Sagaing,Katha,Kawlin,11194,1333939,0.008391688
Sagaing,Katha,Wuntho,3483,951653,0.003659947
Mandalay,Pyin-Oo-Lwin,Thabeikkyin,10831,2255202,0.004802674
Sagaing,Shwebo,Kanbalu,27027,1267477,0.021323464
Sagaing,Shwebo,Tantabin,53,38373,0.001381179
Sagaing,Shwebo,Khin-U,39,15988,0.002439329
Sagaing,Shwebo,Kyunhla,7566,2033078,0.003721451
Sagaing,Shwebo,Taze,3783,601324,0.006291118
Sagaing,Shwebo,Ye-U,2999,469719,0.006384668
Sagaing,Katha,Pinlebu,8314,3995772,0.002080699
Sagaing,Mawleik,Phaungbyin,2465,4061903,0.000606858
Sagaing,Katha,Banmauk,6719,4469873,0.001503175
Sagaing,Hkamti,Homalin,16462,13876705,0.001186305
Sagaing,Hkamti,Khamti,16168,11956278,0.00135226
Sagaing,Hkamti,Lashe,3724,3399951,0.00109531
Sagaing,Hkamti,Lahe,20083,5607799,0.003581262
Sagaing,Hkamti,Nanyun,13406,9464441,0.00141646
Kachin,Myitkyina,Tanai,17582,17326417,0.001014751
Kachin,Putao,Putao,6059,6765107,0.000895625
Sagaing,Tamu,Tamu,5723,1883723,0.003038132
Sagaing,Mawleik,Mawlaik,2655,5103451,0.000520236
Sagaing,Kalemyo,Kalewa,2008,2672961,0.000751227
Chin,Palam,Falam,2889,2151216,0.001342961
Chin,Palam,Tiddim,13005,3233127,0.004022422
Chin,Palam,Tonzang,9471,4638234,0.002041941
